 frequency  @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vth] frequency 
 1.000e+00  3.001e-20 -3.214e-15 -2.383e-20  1.517e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  2.292e-14  3.237e-12  9.381e-13  1.620e-13  1.000e-06  7.000e-01  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  7.071e-19 -3.588e-15 -5.073e-19  1.503e-15  6.821e-15 -3.233e-15  1.600e-15  3.142e-15  7.575e-11  1.121e-08  5.400e-09  6.392e-10  1.000e-06  8.000e-01  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.998e-19 -3.592e-15 -1.494e-19  1.503e-15  4.931e-15 -1.338e-15  1.600e-15  1.206e-15  3.450e-12  5.282e-10  2.045e-10  2.829e-11  1.000e-06  8.000e-01  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  6.028e-20 -3.432e-15 -4.606e-20  1.503e-15  3.906e-15 -4.741e-16  1.600e-15  4.047e-16  2.343e-13  3.632e-11  1.197e-11  1.870e-12  1.000e-06  8.000e-01  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  2.005e-20 -3.214e-15 -1.552e-20  1.503e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  2.112e-14  3.281e-12  9.507e-13  1.642e-13  1.000e-06  8.000e-01  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  4.917e-19 -3.588e-15 -3.491e-19  1.492e-15  6.821e-15 -3.233e-15  1.600e-15  3.142e-15  7.023e-11  1.134e-08  5.461e-09  6.465e-10  1.000e-06  9.000e-01  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.395e-19 -3.592e-15 -1.024e-19  1.492e-15  4.931e-15 -1.338e-15  1.600e-15  1.206e-15  3.206e-12  5.344e-10  2.069e-10  2.862e-11  1.000e-06  9.000e-01  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  4.199e-20 -3.432e-15 -3.125e-20  1.492e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  2.182e-13  3.676e-11  1.211e-11  1.892e-12  1.000e-06  9.000e-01  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.392e-20 -3.214e-15 -1.040e-20  1.492e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.971e-14  3.322e-12  9.624e-13  1.662e-13  1.000e-06  9.000e-01  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  3.542e-19 -3.588e-15 -2.482e-19  1.483e-15  6.821e-15 -3.232e-15  1.600e-15  3.142e-15  6.579e-11  1.146e-08  5.518e-09  6.533e-10  1.000e-06  1.000e+00  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.005e-19 -3.592e-15 -7.203e-20  1.483e-15  4.931e-15 -1.338e-15  1.600e-15  1.206e-15  3.011e-12  5.402e-10  2.091e-10  2.893e-11  1.000e-06  1.000e+00  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  3.014e-20 -3.432e-15 -2.165e-20  1.483e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  2.054e-13  3.717e-11  1.225e-11  1.914e-12  1.000e-06  1.000e+00  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  9.945e-21 -3.214e-15 -7.091e-21  1.483e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.859e-14  3.360e-12  9.733e-13  1.682e-13  1.000e-06  1.000e+00  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  2.624e-19 -3.588e-15 -1.809e-19  1.476e-15  6.821e-15 -3.232e-15  1.600e-15  3.142e-15  6.215e-11  1.157e-08  5.571e-09  6.597e-10  1.000e-06  1.100e+00  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  7.425e-20 -3.592e-15 -5.159e-20  1.476e-15  4.931e-15 -1.338e-15  1.600e-15  1.206e-15  2.850e-12  5.457e-10  2.112e-10  2.923e-11  1.000e-06  1.100e+00  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  2.213e-20 -3.432e-15 -1.517e-20  1.476e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  1.948e-13  3.756e-11  1.237e-11  1.934e-12  1.000e-06  1.100e+00  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  7.250e-21 -3.214e-15 -4.849e-21  1.476e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.767e-14  3.396e-12  9.837e-13  1.700e-13  1.000e-06  1.100e+00  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.987e-19 -3.588e-15 -1.343e-19  1.470e-15  6.821e-15 -3.232e-15  1.600e-15  3.142e-15  5.910e-11  1.168e-08  5.622e-09  6.657e-10  1.000e-06  1.200e+00  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  5.589e-20 -3.592e-15 -3.732e-20  1.470e-15  4.930e-15 -1.338e-15  1.600e-15  1.206e-15  2.716e-12  5.509e-10  2.132e-10  2.950e-11  1.000e-06  1.200e+00  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  1.651e-20 -3.432e-15 -1.063e-20  1.470e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  1.860e-13  3.793e-11  1.249e-11  1.953e-12  1.000e-06  1.200e+00  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  5.361e-21 -3.214e-15 -3.279e-21  1.470e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.690e-14  3.431e-12  9.936e-13  1.717e-13  1.000e-06  1.200e+00  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.532e-19 -3.588e-15 -1.011e-19  1.465e-15  6.820e-15 -3.232e-15  1.600e-15  3.142e-15  5.651e-11  1.178e-08  5.670e-09  6.715e-10  1.000e-06  1.300e+00  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  4.268e-20 -3.592e-15 -2.706e-20  1.465e-15  4.930e-15 -1.338e-15  1.600e-15  1.206e-15  2.602e-12  5.558e-10  2.151e-10  2.977e-11  1.000e-06  1.300e+00  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  1.246e-20 -3.432e-15 -7.360e-21  1.465e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  1.785e-13  3.829e-11  1.261e-11  1.971e-12  1.000e-06  1.300e+00  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  3.998e-21 -3.214e-15 -2.146e-21  1.465e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.625e-14  3.464e-12  1.003e-12  1.734e-13  1.000e-06  1.300e+00  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.199e-19 -3.588e-15 -7.665e-20  1.461e-15  6.820e-15 -3.232e-15  1.600e-15  3.142e-15  5.428e-11  1.188e-08  5.716e-09  6.770e-10  1.000e-06  1.400e+00  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  3.294e-20 -3.592e-15 -1.950e-20  1.461e-15  4.930e-15 -1.338e-15  1.600e-15  1.206e-15  2.504e-12  5.606e-10  2.169e-10  3.002e-11  1.000e-06  1.400e+00  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  9.463e-21 -3.432e-15 -4.943e-21  1.461e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  1.721e-13  3.863e-11  1.272e-11  1.988e-12  1.000e-06  1.400e+00  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  2.989e-21 -3.214e-15 -1.308e-21  1.461e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.569e-14  3.496e-12  1.012e-12  1.749e-13  1.000e-06  1.400e+00  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  9.483e-20 -3.588e-15 -5.835e-20  1.458e-15  6.820e-15 -3.232e-15  1.600e-15  3.142e-15  5.235e-11  1.197e-08  5.761e-09  6.824e-10  1.000e-06  1.500e+00  3.770e-02  4.000e-01  8.162e-01  1.000e+00 
 1.000e+00  2.559e-20 -3.592e-15 -1.379e-20  1.458e-15  4.930e-15 -1.338e-15  1.600e-15  1.206e-15  2.419e-12  5.652e-10  2.187e-10  3.027e-11  1.000e-06  1.500e+00  3.997e-02  4.000e-01  9.576e-01  1.000e+00 
 1.000e+00  7.201e-21 -3.432e-15 -3.118e-21  1.458e-15  3.906e-15 -4.740e-16  1.600e-15  4.047e-16  1.665e-13  3.896e-11  1.282e-11  2.005e-12  1.000e-06  1.500e+00  4.154e-02  4.000e-01  1.076e+00  1.000e+00 
 1.000e+00  2.227e-21 -3.214e-15 -6.757e-22  1.458e-15  3.385e-15 -1.707e-16  1.600e-15  1.388e-16  1.520e-14  3.526e-12  1.021e-12  1.765e-13  1.000e-06  1.500e+00  4.271e-02  4.000e-01  1.179e+00  1.000e+00 
 1.000e+00  5.637e-15 -2.469e-15 -4.910e-15  1.600e-15  9.403e-15 -2.024e-15  1.600e-15  2.835e-15  9.919e-08  0.000e+00  0.000e+00  0.000e+00  1.000e-06  0.000e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  4.027e-15 -2.881e-15 -3.724e-15  1.600e-15  6.750e-15 -1.445e-16  1.600e-15  9.256e-16  4.736e-09  0.000e+00  0.000e+00  0.000e+00  1.000e-06  0.000e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  2.270e-15 -3.097e-15 -2.182e-15  1.600e-15  4.739e-15  5.397e-16  1.600e-15  5.988e-17  3.290e-10  0.000e+00  0.000e+00  0.000e+00  1.000e-06  0.000e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.035e-15 -3.059e-15 -1.024e-15  1.600e-15  3.693e-15  3.897e-16  1.600e-15 -7.186e-17  2.993e-11  0.000e+00  0.000e+00  0.000e+00  1.000e-06  0.000e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  9.406e-16 -2.892e-15 -7.420e-16  1.600e-15  8.248e-15 -4.614e-15  1.600e-15  4.431e-15  5.174e-09  5.287e-08  2.442e-08  3.008e-09  1.000e-06  1.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.843e-16 -3.143e-15 -1.514e-16  1.600e-15  5.938e-15 -2.644e-15  1.600e-15  2.337e-15  2.628e-10  2.767e-09  1.039e-09  1.482e-10  1.000e-06  1.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  4.683e-17 -3.202e-15 -3.973e-17  1.600e-15  4.370e-15 -1.128e-15  1.600e-15  9.523e-16  1.909e-11  2.043e-10  6.575e-11  1.052e-11  1.000e-06  1.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.479e-17 -3.097e-15 -1.288e-17  1.600e-15  3.546e-15 -4.367e-16  1.600e-15  3.554e-16  1.797e-12  1.944e-11  5.523e-12  9.728e-13  1.000e-06  1.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.240e-16 -3.023e-15 -9.382e-17  1.598e-15  7.930e-15 -4.814e-15  1.600e-15  4.527e-15  1.538e-09  5.761e-08  2.658e-08  3.277e-09  1.000e-06  2.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  2.826e-17 -3.167e-15 -2.255e-17  1.598e-15  5.871e-15 -2.682e-15  1.600e-15  2.353e-15  7.728e-11  3.021e-09  1.134e-09  1.618e-10  1.000e-06  2.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  8.018e-18 -3.208e-15 -6.632e-18  1.598e-15  4.353e-15 -1.138e-15  1.600e-15  9.566e-16  5.576e-12  2.235e-10  7.186e-11  1.150e-11  1.000e-06  2.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  2.640e-18 -3.098e-15 -2.244e-18  1.598e-15  3.541e-15 -4.402e-16  1.600e-15  3.568e-16  5.230e-13  2.128e-11  6.045e-12  1.065e-12  1.000e-06  2.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  3.325e-17 -3.042e-15 -2.478e-17  1.594e-15  7.883e-15 -4.816e-15  1.600e-15  4.528e-15  9.537e-10  5.969e-08  2.754e-08  3.396e-09  1.000e-06  3.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  8.770e-18 -3.171e-15 -6.911e-18  1.594e-15  5.858e-15 -2.681e-15  1.600e-15  2.353e-15  4.792e-11  3.132e-09  1.176e-09  1.677e-10  1.000e-06  3.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  2.641e-18 -3.209e-15 -2.158e-18  1.594e-15  4.349e-15 -1.138e-15  1.600e-15  9.565e-16  3.461e-12  2.318e-10  7.454e-11  1.193e-11  1.000e-06  3.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  8.877e-19 -3.099e-15 -7.454e-19  1.594e-15  3.539e-15 -4.400e-16  1.600e-15  3.567e-16  3.252e-13  2.209e-11  6.273e-12  1.106e-12  1.000e-06  3.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.310e-17 -3.048e-15 -9.681e-18  1.587e-15  7.869e-15 -4.812e-15  1.600e-15  4.526e-15  7.317e-10  6.115e-08  2.821e-08  3.479e-09  1.000e-06  4.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  3.764e-18 -3.172e-15 -2.942e-18  1.587e-15  5.854e-15 -2.679e-15  1.600e-15  2.353e-15  3.686e-11  3.210e-09  1.205e-09  1.719e-10  1.000e-06  4.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  1.172e-18 -3.209e-15 -9.493e-19  1.587e-15  4.348e-15 -1.137e-15  1.600e-15  9.563e-16  2.670e-12  2.377e-10  7.641e-11  1.224e-11  1.000e-06  4.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  3.985e-19 -3.099e-15 -3.312e-19  1.587e-15  3.539e-15 -4.398e-16  1.600e-15  3.567e-16  2.516e-13  2.266e-11  6.433e-12  1.134e-12  1.000e-06  4.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  6.397e-18 -3.050e-15 -4.700e-18  1.574e-15  7.864e-15 -4.809e-15  1.600e-15  4.525e-15  6.111e-10  6.232e-08  2.874e-08  3.546e-09  1.000e-06  5.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.940e-18 -3.173e-15 -1.505e-18  1.574e-15  5.852e-15 -2.678e-15  1.600e-15  2.352e-15  3.088e-11  3.273e-09  1.228e-09  1.753e-10  1.000e-06  5.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  6.168e-19 -3.209e-15 -4.948e-19  1.574e-15  4.347e-15 -1.137e-15  1.600e-15  9.562e-16  2.243e-12  2.424e-10  7.792e-11  1.248e-11  1.000e-06  5.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  2.111e-19 -3.099e-15 -1.734e-19  1.574e-15  3.539e-15 -4.397e-16  1.600e-15  3.566e-16  2.121e-13  2.312e-11  6.563e-12  1.157e-12  1.000e-06  5.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  3.576e-18 -3.051e-15 -2.613e-18  1.554e-15  7.862e-15 -4.808e-15  1.600e-15  4.525e-15  5.336e-10  6.332e-08  2.920e-08  3.603e-09  1.000e-06  6.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.124e-18 -3.173e-15 -8.649e-19  1.554e-15  5.851e-15 -2.677e-15  1.600e-15  2.352e-15  2.705e-11  3.327e-09  1.248e-09  1.782e-10  1.000e-06  6.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  3.620e-19 -3.210e-15 -2.871e-19  1.554e-15  4.347e-15 -1.137e-15  1.600e-15  9.561e-16  1.970e-12  2.465e-10  7.922e-11  1.269e-11  1.000e-06  6.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.243e-19 -3.099e-15 -1.007e-19  1.554e-15  3.538e-15 -4.396e-16  1.600e-15  3.566e-16  1.868e-13  2.352e-11  6.674e-12  1.177e-12  1.000e-06  6.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  2.192e-18 -3.052e-15 -1.592e-18  1.534e-15  7.860e-15 -4.807e-15  1.600e-15  4.524e-15  4.788e-10  6.421e-08  2.961e-08  3.653e-09  1.000e-06  7.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  7.060e-19 -3.174e-15 -5.375e-19  1.534e-15  5.851e-15 -2.677e-15  1.600e-15  2.352e-15  2.434e-11  3.375e-09  1.266e-09  1.807e-10  1.000e-06  7.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  2.291e-19 -3.210e-15 -1.790e-19  1.534e-15  4.346e-15 -1.137e-15  1.600e-15  9.560e-16  1.778e-12  2.501e-10  8.038e-11  1.288e-11  1.000e-06  7.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  7.875e-20 -3.099e-15 -6.256e-20  1.534e-15  3.538e-15 -4.395e-16  1.600e-15  3.566e-16  1.690e-13  2.387e-11  6.774e-12  1.195e-12  1.000e-06  7.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.435e-18 -3.052e-15 -1.035e-18  1.517e-15  7.859e-15 -4.806e-15  1.600e-15  4.524e-15  4.379e-10  6.501e-08  2.997e-08  3.699e-09  1.000e-06  8.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  4.699e-19 -3.174e-15 -3.532e-19  1.517e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  2.232e-11  3.418e-09  1.282e-09  1.830e-10  1.000e-06  8.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  1.531e-19 -3.210e-15 -1.173e-19  1.517e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.634e-12  2.534e-10  8.143e-11  1.305e-11  1.000e-06  8.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  5.258e-20 -3.099e-15 -4.070e-20  1.517e-15  3.538e-15 -4.395e-16  1.600e-15  3.566e-16  1.557e-13  2.419e-11  6.865e-12  1.211e-12  1.000e-06  8.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  9.874e-19 -3.053e-15 -7.062e-19  1.503e-15  7.859e-15 -4.805e-15  1.600e-15  4.524e-15  4.059e-10  6.575e-08  3.031e-08  3.741e-09  1.000e-06  9.000e-01  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  3.268e-19 -3.174e-15 -2.416e-19  1.503e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  2.074e-11  3.458e-09  1.297e-09  1.852e-10  1.000e-06  9.000e-01  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  1.065e-19 -3.210e-15 -7.953e-20  1.503e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.523e-12  2.565e-10  8.240e-11  1.320e-11  1.000e-06  9.000e-01  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  3.649e-20 -3.099e-15 -2.729e-20  1.503e-15  3.538e-15 -4.395e-16  1.600e-15  3.566e-16  1.454e-13  2.449e-11  6.949e-12  1.226e-12  1.000e-06  9.000e-01  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  7.059e-19 -3.053e-15 -4.997e-19  1.492e-15  7.858e-15 -4.805e-15  1.600e-15  4.524e-15  3.802e-10  6.644e-08  3.062e-08  3.780e-09  1.000e-06  1.000e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  2.350e-19 -3.174e-15 -1.701e-19  1.492e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  1.948e-11  3.496e-09  1.311e-09  1.872e-10  1.000e-06  1.000e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  7.644e-20 -3.210e-15 -5.515e-20  1.492e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.433e-12  2.594e-10  8.331e-11  1.335e-11  1.000e-06  1.000e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  2.605e-20 -3.099e-15 -1.859e-20  1.492e-15  3.538e-15 -4.395e-16  1.600e-15  3.566e-16  1.371e-13  2.478e-11  7.028e-12  1.240e-12  1.000e-06  1.000e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  5.203e-19 -3.053e-15 -3.636e-19  1.483e-15  7.858e-15 -4.805e-15  1.600e-15  4.524e-15  3.591e-10  6.709e-08  3.092e-08  3.817e-09  1.000e-06  1.100e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.735e-19 -3.174e-15 -1.222e-19  1.483e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  1.844e-11  3.531e-09  1.324e-09  1.891e-10  1.000e-06  1.100e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  5.612e-20 -3.210e-15 -3.872e-20  1.483e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.359e-12  2.621e-10  8.417e-11  1.349e-11  1.000e-06  1.100e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.899e-20 -3.099e-15 -1.272e-20  1.483e-15  3.538e-15 -4.394e-16  1.600e-15  3.566e-16  1.303e-13  2.504e-11  7.103e-12  1.253e-12  1.000e-06  1.100e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  3.929e-19 -3.053e-15 -2.703e-19  1.476e-15  7.858e-15 -4.805e-15  1.600e-15  4.524e-15  3.415e-10  6.770e-08  3.120e-08  3.852e-09  1.000e-06  1.200e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.307e-19 -3.174e-15 -8.894e-20  1.476e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  1.757e-11  3.565e-09  1.337e-09  1.909e-10  1.000e-06  1.200e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  4.192e-20 -3.210e-15 -2.724e-20  1.476e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.298e-12  2.647e-10  8.499e-11  1.362e-11  1.000e-06  1.200e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.405e-20 -3.099e-15 -8.608e-21  1.476e-15  3.538e-15 -4.394e-16  1.600e-15  3.566e-16  1.246e-13  2.530e-11  7.174e-12  1.266e-12  1.000e-06  1.200e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  3.025e-19 -3.053e-15 -2.042e-19  1.470e-15  7.858e-15 -4.804e-15  1.600e-15  4.523e-15  3.265e-10  6.829e-08  3.147e-08  3.886e-09  1.000e-06  1.300e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  1.000e-19 -3.174e-15 -6.512e-20  1.470e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  1.683e-11  3.597e-09  1.348e-09  1.926e-10  1.000e-06  1.300e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  3.168e-20 -3.210e-15 -1.897e-20  1.470e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.246e-12  2.671e-10  8.577e-11  1.375e-11  1.000e-06  1.300e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  1.048e-20 -3.099e-15 -5.643e-21  1.470e-15  3.538e-15 -4.394e-16  1.600e-15  3.566e-16  1.198e-13  2.554e-11  7.242e-12  1.278e-12  1.000e-06  1.300e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  2.368e-19 -3.053e-15 -1.561e-19  1.465e-15  7.858e-15 -4.804e-15  1.600e-15  4.523e-15  3.136e-10  6.885e-08  3.172e-08  3.918e-09  1.000e-06  1.400e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  7.746e-20 -3.174e-15 -4.761e-20  1.465e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  1.620e-11  3.628e-09  1.360e-09  1.943e-10  1.000e-06  1.400e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  2.413e-20 -3.210e-15 -1.288e-20  1.465e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.201e-12  2.695e-10  8.652e-11  1.387e-11  1.000e-06  1.400e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  7.840e-21 -3.099e-15 -3.452e-21  1.465e-15  3.538e-15 -4.394e-16  1.600e-15  3.566e-16  1.157e-13  2.578e-11  7.308e-12  1.290e-12  1.000e-06  1.400e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
 1.000e+00  1.877e-19 -3.053e-15 -1.203e-19  1.461e-15  7.857e-15 -4.804e-15  1.600e-15  4.523e-15  3.024e-10  6.939e-08  3.197e-08  3.948e-09  1.000e-06  1.500e+00  3.783e-02  5.000e-01  8.162e-01  1.000e+00 
 1.000e+00  6.051e-20 -3.174e-15 -3.445e-20  1.461e-15  5.850e-15 -2.676e-15  1.600e-15  2.352e-15  1.565e-11  3.657e-09  1.371e-09  1.959e-10  1.000e-06  1.500e+00  3.998e-02  5.000e-01  9.576e-01  1.000e+00 
 1.000e+00  1.843e-20 -3.210e-15 -8.280e-21  1.461e-15  4.346e-15 -1.136e-15  1.600e-15  9.560e-16  1.162e-12  2.718e-10  8.725e-11  1.399e-11  1.000e-06  1.500e+00  4.154e-02  5.000e-01  1.076e+00  1.000e+00 
 1.000e+00  5.847e-21 -3.099e-15 -1.798e-21  1.461e-15  3.538e-15 -4.394e-16  1.600e-15  3.566e-16  1.121e-13  2.600e-11  7.371e-12  1.302e-12  1.000e-06  1.500e+00  4.271e-02  5.000e-01  1.179e+00  1.000e+00 
