 frequency  @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vth] frequency  vsb       
 1.000e+00 -2.017e-20 -2.407e-15  2.976e-20  1.052e-15  2.420e-15 -1.268e-17  1.074e-15  1.022e-17  3.110e-16  1.251e-14  5.936e-15  5.153e-16  5.000e-07  7.000e-01  4.249e-02 -2.989e-17  9.491e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.089e-21 -1.750e-15  1.571e-20  1.052e-15  1.755e-15 -5.056e-18  1.074e-15  3.293e-18  5.133e-18  2.124e-16  7.687e-17  8.164e-18  5.000e-07  7.000e-01  4.512e-02  2.320e-14  1.055e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.698e-21 -1.442e-15  7.841e-21  1.052e-15  1.444e-15 -2.221e-18  1.074e-15  1.283e-18  1.617e-19  6.739e-18  2.019e-18  2.479e-19  5.000e-07  7.000e-01  4.730e-02  4.640e-14  1.144e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.844e-21 -1.255e-15  4.063e-21  1.052e-15  1.256e-15 -1.084e-18  1.074e-15  5.628e-19  7.730e-21  3.213e-19  8.329e-20  1.145e-20  5.000e-07  7.000e-01  4.925e-02  6.960e-14  1.223e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.516e-22 -1.029e-15  1.251e-21  1.052e-15  1.030e-15 -3.429e-19  1.074e-15  1.370e-19  4.058e-23  1.652e-21  3.443e-22  5.642e-23  5.000e-07  7.000e-01  5.283e-02  1.160e-13  1.359e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.547e-22 -8.676e-16  3.525e-22  1.052e-15  8.677e-16 -1.294e-19  1.074e-15  3.140e-20  1.612e-25  6.318e-24  1.076e-24  2.084e-25  5.000e-07  7.000e-01  5.699e-02  1.740e-13  1.503e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.076e-20 -2.407e-15  3.022e-20  1.052e-15  2.420e-15 -1.269e-17  1.074e-15  1.023e-17  3.123e-16  1.289e-14  6.114e-15  5.309e-16  5.000e-07  7.500e-01  4.249e-02 -3.079e-17  9.488e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.282e-21 -1.750e-15  1.588e-20  1.052e-15  1.755e-15 -5.063e-18  1.074e-15  3.298e-18  5.166e-18  2.191e-16  7.927e-17  8.422e-18  5.000e-07  7.500e-01  4.512e-02  2.320e-14  1.054e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.775e-21 -1.442e-15  7.915e-21  1.052e-15  1.444e-15 -2.225e-18  1.074e-15  1.286e-18  1.630e-19  6.959e-18  2.085e-18  2.560e-19  5.000e-07  7.500e-01  4.730e-02  4.640e-14  1.144e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.878e-21 -1.255e-15  4.099e-21  1.052e-15  1.256e-15 -1.086e-18  1.074e-15  5.641e-19  7.812e-21  3.322e-19  8.608e-20  1.184e-20  5.000e-07  7.500e-01  4.925e-02  6.960e-14  1.222e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.605e-22 -1.029e-15  1.262e-21  1.052e-15  1.030e-15 -3.434e-19  1.074e-15  1.374e-19  4.116e-23  1.712e-21  3.566e-22  5.846e-23  5.000e-07  7.500e-01  5.283e-02  1.160e-13  1.359e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.569e-22 -8.676e-16  3.555e-22  1.052e-15  8.677e-16 -1.295e-19  1.074e-15  3.151e-20  1.642e-25  6.565e-24  1.118e-24  2.165e-25  5.000e-07  7.500e-01  5.699e-02  1.740e-13  1.503e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.122e-20 -2.407e-15  3.058e-20  1.051e-15  2.420e-15 -1.270e-17  1.074e-15  1.025e-17  3.138e-16  1.327e-14  6.292e-15  5.466e-16  5.000e-07  8.000e-01  4.249e-02 -3.170e-17  9.486e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.435e-21 -1.750e-15  1.601e-20  1.051e-15  1.755e-15 -5.070e-18  1.074e-15  3.304e-18  5.204e-18  2.258e-16  8.168e-17  8.681e-18  5.000e-07  8.000e-01  4.512e-02  2.320e-14  1.054e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.836e-21 -1.442e-15  7.976e-21  1.051e-15  1.444e-15 -2.228e-18  1.074e-15  1.289e-18  1.646e-19  7.182e-18  2.151e-18  2.642e-19  5.000e-07  8.000e-01  4.730e-02  4.640e-14  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.906e-21 -1.255e-15  4.129e-21  1.051e-15  1.256e-15 -1.087e-18  1.074e-15  5.654e-19  7.900e-21  3.432e-19  8.891e-20  1.223e-20  5.000e-07  8.000e-01  4.925e-02  6.960e-14  1.222e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.679e-22 -1.029e-15  1.271e-21  1.051e-15  1.030e-15 -3.440e-19  1.074e-15  1.378e-19  4.177e-23  1.773e-21  3.691e-22  6.054e-23  5.000e-07  8.000e-01  5.283e-02  1.160e-13  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.588e-22 -8.676e-16  3.580e-22  1.051e-15  8.677e-16 -1.297e-19  1.074e-15  3.162e-20  1.674e-25  6.816e-24  1.160e-24  2.248e-25  5.000e-07  8.000e-01  5.699e-02  1.740e-13  1.502e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.158e-20 -2.407e-15  3.087e-20  1.051e-15  2.420e-15 -1.271e-17  1.074e-15  1.026e-17  3.157e-16  1.365e-14  6.471e-15  5.623e-16  5.000e-07  8.500e-01  4.249e-02 -3.261e-17  9.483e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.559e-21 -1.750e-15  1.613e-20  1.051e-15  1.755e-15 -5.076e-18  1.074e-15  3.310e-18  5.246e-18  2.326e-16  8.411e-17  8.942e-18  5.000e-07  8.500e-01  4.512e-02  2.320e-14  1.054e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.887e-21 -1.442e-15  8.028e-21  1.051e-15  1.444e-15 -2.232e-18  1.074e-15  1.291e-18  1.662e-19  7.407e-18  2.217e-18  2.724e-19  5.000e-07  8.500e-01  4.730e-02  4.640e-14  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.930e-21 -1.255e-15  4.155e-21  1.051e-15  1.256e-15 -1.089e-18  1.074e-15  5.667e-19  7.995e-21  3.544e-19  9.176e-20  1.263e-20  5.000e-07  8.500e-01  4.925e-02  6.960e-14  1.222e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.740e-22 -1.029e-15  1.278e-21  1.051e-15  1.030e-15 -3.446e-19  1.074e-15  1.382e-19  4.242e-23  1.834e-21  3.818e-22  6.264e-23  5.000e-07  8.500e-01  5.283e-02  1.160e-13  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.604e-22 -8.676e-16  3.603e-22  1.051e-15  8.677e-16 -1.299e-19  1.074e-15  3.173e-20  1.706e-25  7.072e-24  1.203e-24  2.333e-25  5.000e-07  8.500e-01  5.699e-02  1.740e-13  1.502e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.188e-20 -2.407e-15  3.111e-20  1.050e-15  2.420e-15 -1.273e-17  1.074e-15  1.028e-17  3.177e-16  1.403e-14  6.651e-15  5.781e-16  5.000e-07  9.000e-01  4.249e-02 -3.353e-17  9.480e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.662e-21 -1.750e-15  1.623e-20  1.050e-15  1.755e-15 -5.083e-18  1.074e-15  3.315e-18  5.292e-18  2.395e-16  8.656e-17  9.206e-18  5.000e-07  9.000e-01  4.512e-02  2.320e-14  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.929e-21 -1.442e-15  8.073e-21  1.050e-15  1.444e-15 -2.235e-18  1.074e-15  1.294e-18  1.680e-19  7.634e-18  2.284e-18  2.808e-19  5.000e-07  9.000e-01  4.730e-02  4.640e-14  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.949e-21 -1.255e-15  4.178e-21  1.050e-15  1.256e-15 -1.091e-18  1.074e-15  5.680e-19  8.095e-21  3.657e-19  9.464e-20  1.303e-20  5.000e-07  9.000e-01  4.925e-02  6.960e-14  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.793e-22 -1.029e-15  1.285e-21  1.050e-15  1.030e-15 -3.451e-19  1.074e-15  1.386e-19  4.309e-23  1.897e-21  3.946e-22  6.478e-23  5.000e-07  9.000e-01  5.283e-02  1.160e-13  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.618e-22 -8.676e-16  3.624e-22  1.050e-15  8.677e-16 -1.300e-19  1.074e-15  3.183e-20  1.740e-25  7.333e-24  1.247e-24  2.419e-25  5.000e-07  9.000e-01  5.699e-02  1.740e-13  1.501e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.213e-20 -2.407e-15  3.132e-20  1.050e-15  2.420e-15 -1.274e-17  1.074e-15  1.029e-17  3.199e-16  1.442e-14  6.833e-15  5.941e-16  5.000e-07  9.500e-01  4.249e-02 -3.446e-17  9.478e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.748e-21 -1.750e-15  1.631e-20  1.050e-15  1.755e-15 -5.090e-18  1.074e-15  3.321e-18  5.340e-18  2.464e-16  8.903e-17  9.472e-18  5.000e-07  9.500e-01  4.512e-02  2.320e-14  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.964e-21 -1.442e-15  8.112e-21  1.050e-15  1.444e-15 -2.239e-18  1.074e-15  1.297e-18  1.699e-19  7.864e-18  2.352e-18  2.892e-19  5.000e-07  9.500e-01  4.730e-02  4.640e-14  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.966e-21 -1.255e-15  4.198e-21  1.050e-15  1.256e-15 -1.093e-18  1.074e-15  5.693e-19  8.199e-21  3.771e-19  9.756e-20  1.344e-20  5.000e-07  9.500e-01  4.925e-02  6.960e-14  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.839e-22 -1.029e-15  1.292e-21  1.050e-15  1.030e-15 -3.457e-19  1.074e-15  1.390e-19  4.380e-23  1.961e-21  4.077e-22  6.695e-23  5.000e-07  9.500e-01  5.283e-02  1.160e-13  1.357e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.630e-22 -8.676e-16  3.644e-22  1.050e-15  8.677e-16 -1.302e-19  1.074e-15  3.194e-20  1.776e-25  7.600e-24  1.291e-24  2.507e-25  5.000e-07  9.500e-01  5.699e-02  1.740e-13  1.501e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.235e-20 -2.407e-15  3.149e-20  1.049e-15  2.420e-15 -1.275e-17  1.074e-15  1.031e-17  3.224e-16  1.481e-14  7.016e-15  6.101e-16  5.000e-07  1.000e+00  4.249e-02 -3.539e-17  9.475e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.821e-21 -1.750e-15  1.638e-20  1.049e-15  1.755e-15 -5.096e-18  1.074e-15  3.327e-18  5.392e-18  2.534e-16  9.152e-17  9.740e-18  5.000e-07  1.000e+00  4.512e-02  2.320e-14  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -3.995e-21 -1.442e-15  8.148e-21  1.049e-15  1.444e-15 -2.242e-18  1.074e-15  1.299e-18  1.719e-19  8.096e-18  2.421e-18  2.978e-19  5.000e-07  1.000e+00  4.730e-02  4.640e-14  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.980e-21 -1.255e-15  4.217e-21  1.049e-15  1.256e-15 -1.095e-18  1.074e-15  5.707e-19  8.309e-21  3.887e-19  1.005e-19  1.385e-20  5.000e-07  1.000e+00  4.925e-02  6.960e-14  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.879e-22 -1.029e-15  1.298e-21  1.049e-15  1.030e-15 -3.463e-19  1.074e-15  1.394e-19  4.452e-23  2.025e-21  4.209e-22  6.916e-23  5.000e-07  1.000e+00  5.283e-02  1.160e-13  1.357e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.641e-22 -8.676e-16  3.662e-22  1.049e-15  8.677e-16 -1.303e-19  1.074e-15  3.206e-20  1.812e-25  7.872e-24  1.337e-24  2.597e-25  5.000e-07  1.000e+00  5.699e-02  1.740e-13  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.252e-20 -2.407e-15  3.164e-20  1.049e-15  2.420e-15 -1.276e-17  1.074e-15  1.032e-17  3.249e-16  1.520e-14  7.200e-15  6.263e-16  5.000e-07  1.050e+00  4.249e-02 -3.633e-17  9.472e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.884e-21 -1.750e-15  1.645e-20  1.049e-15  1.755e-15 -5.103e-18  1.074e-15  3.333e-18  5.446e-18  2.604e-16  9.404e-17  1.001e-17  5.000e-07  1.050e+00  4.512e-02  2.320e-14  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.022e-21 -1.442e-15  8.180e-21  1.049e-15  1.444e-15 -2.246e-18  1.074e-15  1.302e-18  1.739e-19  8.331e-18  2.490e-18  3.064e-19  5.000e-07  1.050e+00  4.730e-02  4.640e-14  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -1.993e-21 -1.255e-15  4.234e-21  1.049e-15  1.256e-15 -1.096e-18  1.074e-15  5.720e-19  8.422e-21  4.004e-19  1.035e-19  1.427e-20  5.000e-07  1.050e+00  4.925e-02  6.960e-14  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.916e-22 -1.029e-15  1.303e-21  1.049e-15  1.030e-15 -3.468e-19  1.074e-15  1.398e-19  4.528e-23  2.091e-21  4.344e-22  7.140e-23  5.000e-07  1.050e+00  5.283e-02  1.160e-13  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.651e-22 -8.676e-16  3.679e-22  1.049e-15  8.677e-16 -1.305e-19  1.074e-15  3.217e-20  1.850e-25  8.149e-24  1.383e-24  2.688e-25  5.000e-07  1.050e+00  5.699e-02  1.740e-13  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.268e-20 -2.407e-15  3.178e-20  1.048e-15  2.420e-15 -1.278e-17  1.074e-15  1.034e-17  3.276e-16  1.560e-14  7.385e-15  6.426e-16  5.000e-07  1.100e+00  4.249e-02 -3.727e-17  9.470e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.939e-21 -1.750e-15  1.651e-20  1.048e-15  1.755e-15 -5.110e-18  1.074e-15  3.338e-18  5.503e-18  2.676e-16  9.658e-17  1.028e-17  5.000e-07  1.100e+00  4.512e-02  2.320e-14  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.046e-21 -1.442e-15  8.210e-21  1.048e-15  1.444e-15 -2.249e-18  1.074e-15  1.304e-18  1.760e-19  8.569e-18  2.561e-18  3.152e-19  5.000e-07  1.100e+00  4.730e-02  4.640e-14  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.004e-21 -1.255e-15  4.249e-21  1.048e-15  1.256e-15 -1.098e-18  1.074e-15  5.733e-19  8.540e-21  4.123e-19  1.065e-19  1.470e-20  5.000e-07  1.100e+00  4.925e-02  6.960e-14  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.949e-22 -1.029e-15  1.309e-21  1.048e-15  1.030e-15 -3.474e-19  1.074e-15  1.402e-19  4.606e-23  2.158e-21  4.481e-22  7.369e-23  5.000e-07  1.100e+00  5.283e-02  1.160e-13  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.661e-22 -8.676e-16  3.696e-22  1.048e-15  8.677e-16 -1.307e-19  1.074e-15  3.228e-20  1.888e-25  8.432e-24  1.430e-24  2.782e-25  5.000e-07  1.100e+00  5.699e-02  1.740e-13  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.282e-20 -2.407e-15  3.190e-20  1.048e-15  2.420e-15 -1.279e-17  1.074e-15  1.035e-17  3.305e-16  1.600e-14  7.572e-15  6.591e-16  5.000e-07  1.150e+00  4.249e-02 -3.823e-17  9.467e-01  1.000e+00  0.000e+00 
 1.000e+00 -8.989e-21 -1.750e-15  1.657e-20  1.048e-15  1.755e-15 -5.117e-18  1.074e-15  3.344e-18  5.562e-18  2.748e-16  9.915e-17  1.056e-17  5.000e-07  1.150e+00  4.512e-02  2.320e-14  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.067e-21 -1.442e-15  8.238e-21  1.048e-15  1.444e-15 -2.253e-18  1.074e-15  1.307e-18  1.782e-19  8.810e-18  2.632e-18  3.240e-19  5.000e-07  1.150e+00  4.730e-02  4.640e-14  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.015e-21 -1.255e-15  4.264e-21  1.048e-15  1.256e-15 -1.100e-18  1.074e-15  5.746e-19  8.661e-21  4.244e-19  1.096e-19  1.513e-20  5.000e-07  1.150e+00  4.925e-02  6.960e-14  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -5.980e-22 -1.029e-15  1.314e-21  1.048e-15  1.030e-15 -3.480e-19  1.074e-15  1.406e-19  4.686e-23  2.226e-21  4.620e-22  7.601e-23  5.000e-07  1.150e+00  5.283e-02  1.160e-13  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.670e-22 -8.676e-16  3.712e-22  1.048e-15  8.677e-16 -1.308e-19  1.074e-15  3.239e-20  1.928e-25  8.722e-24  1.479e-24  2.877e-25  5.000e-07  1.150e+00  5.699e-02  1.740e-13  1.499e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.294e-20 -2.407e-15  3.200e-20  1.048e-15  2.420e-15 -1.280e-17  1.074e-15  1.037e-17  3.334e-16  1.640e-14  7.760e-15  6.757e-16  5.000e-07  1.200e+00  4.249e-02 -3.919e-17  9.465e-01  1.000e+00  0.000e+00 
 1.000e+00 -9.033e-21 -1.750e-15  1.662e-20  1.048e-15  1.755e-15 -5.124e-18  1.074e-15  3.350e-18  5.622e-18  2.820e-16  1.017e-16  1.084e-17  5.000e-07  1.200e+00  4.512e-02  2.320e-14  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.086e-21 -1.442e-15  8.264e-21  1.048e-15  1.444e-15 -2.256e-18  1.074e-15  1.310e-18  1.805e-19  9.053e-18  2.703e-18  3.330e-19  5.000e-07  1.200e+00  4.730e-02  4.640e-14  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.024e-21 -1.255e-15  4.279e-21  1.048e-15  1.256e-15 -1.102e-18  1.074e-15  5.760e-19  8.786e-21  4.366e-19  1.127e-19  1.556e-20  5.000e-07  1.200e+00  4.925e-02  6.960e-14  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -6.009e-22 -1.029e-15  1.319e-21  1.048e-15  1.030e-15 -3.486e-19  1.074e-15  1.410e-19  4.768e-23  2.295e-21  4.761e-22  7.837e-23  5.000e-07  1.200e+00  5.283e-02  1.160e-13  1.355e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.679e-22 -8.676e-16  3.728e-22  1.048e-15  8.677e-16 -1.310e-19  1.074e-15  3.250e-20  1.969e-25  9.017e-24  1.528e-24  2.974e-25  5.000e-07  1.200e+00  5.699e-02  1.740e-13  1.499e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.304e-20 -2.407e-15  3.210e-20  1.047e-15  2.420e-15 -1.281e-17  1.074e-15  1.038e-17  3.365e-16  1.681e-14  7.950e-15  6.924e-16  5.000e-07  1.250e+00  4.249e-02 -4.016e-17  9.462e-01  1.000e+00  0.000e+00 
 1.000e+00 -9.073e-21 -1.750e-15  1.666e-20  1.047e-15  1.755e-15 -5.131e-18  1.074e-15  3.356e-18  5.685e-18  2.894e-16  1.044e-16  1.112e-17  5.000e-07  1.250e+00  4.512e-02  2.320e-14  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.104e-21 -1.442e-15  8.289e-21  1.047e-15  1.444e-15 -2.260e-18  1.074e-15  1.312e-18  1.828e-19  9.300e-18  2.776e-18  3.421e-19  5.000e-07  1.250e+00  4.730e-02  4.640e-14  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.033e-21 -1.255e-15  4.292e-21  1.047e-15  1.256e-15 -1.104e-18  1.074e-15  5.773e-19  8.914e-21  4.490e-19  1.159e-19  1.600e-20  5.000e-07  1.250e+00  4.925e-02  6.960e-14  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -6.037e-22 -1.029e-15  1.323e-21  1.047e-15  1.030e-15 -3.492e-19  1.074e-15  1.414e-19  4.852e-23  2.366e-21  4.905e-22  8.078e-23  5.000e-07  1.250e+00  5.283e-02  1.160e-13  1.355e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.687e-22 -8.676e-16  3.743e-22  1.047e-15  8.677e-16 -1.312e-19  1.074e-15  3.261e-20  2.011e-25  9.319e-24  1.578e-24  3.074e-25  5.000e-07  1.250e+00  5.699e-02  1.740e-13  1.498e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.314e-20 -2.407e-15  3.219e-20  1.047e-15  2.420e-15 -1.283e-17  1.074e-15  1.040e-17  3.397e-16  1.722e-14  8.142e-15  7.093e-16  5.000e-07  1.300e+00  4.249e-02 -4.114e-17  9.459e-01  1.000e+00  0.000e+00 
 1.000e+00 -9.110e-21 -1.750e-15  1.671e-20  1.047e-15  1.755e-15 -5.137e-18  1.074e-15  3.362e-18  5.750e-18  2.968e-16  1.070e-16  1.141e-17  5.000e-07  1.300e+00  4.512e-02  2.320e-14  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.121e-21 -1.442e-15  8.313e-21  1.047e-15  1.444e-15 -2.263e-18  1.074e-15  1.315e-18  1.852e-19  9.550e-18  2.850e-18  3.513e-19  5.000e-07  1.300e+00  4.730e-02  4.640e-14  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.041e-21 -1.255e-15  4.306e-21  1.047e-15  1.256e-15 -1.106e-18  1.074e-15  5.786e-19  9.045e-21  4.616e-19  1.191e-19  1.645e-20  5.000e-07  1.300e+00  4.925e-02  6.960e-14  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -6.063e-22 -1.029e-15  1.328e-21  1.047e-15  1.030e-15 -3.497e-19  1.074e-15  1.418e-19  4.939e-23  2.437e-21  5.052e-22  8.323e-23  5.000e-07  1.300e+00  5.283e-02  1.160e-13  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.695e-22 -8.676e-16  3.758e-22  1.047e-15  8.677e-16 -1.313e-19  1.074e-15  3.273e-20  2.054e-25  9.627e-24  1.630e-24  3.176e-25  5.000e-07  1.300e+00  5.699e-02  1.740e-13  1.498e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.323e-20 -2.407e-15  3.228e-20  1.047e-15  2.420e-15 -1.284e-17  1.074e-15  1.041e-17  3.429e-16  1.763e-14  8.335e-15  7.264e-16  5.000e-07  1.350e+00  4.249e-02 -4.213e-17  9.457e-01  1.000e+00  0.000e+00 
 1.000e+00 -9.144e-21 -1.750e-15  1.675e-20  1.047e-15  1.755e-15 -5.144e-18  1.074e-15  3.367e-18  5.816e-18  3.043e-16  1.097e-16  1.170e-17  5.000e-07  1.350e+00  4.512e-02  2.320e-14  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.136e-21 -1.442e-15  8.336e-21  1.047e-15  1.444e-15 -2.267e-18  1.074e-15  1.318e-18  1.877e-19  9.804e-18  2.924e-18  3.606e-19  5.000e-07  1.350e+00  4.729e-02  4.640e-14  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.049e-21 -1.255e-15  4.318e-21  1.047e-15  1.256e-15 -1.108e-18  1.074e-15  5.800e-19  9.180e-21  4.744e-19  1.224e-19  1.691e-20  5.000e-07  1.350e+00  4.925e-02  6.960e-14  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -6.088e-22 -1.029e-15  1.333e-21  1.047e-15  1.030e-15 -3.503e-19  1.074e-15  1.422e-19  5.027e-23  2.510e-21  5.201e-22  8.572e-23  5.000e-07  1.350e+00  5.283e-02  1.160e-13  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.702e-22 -8.676e-16  3.773e-22  1.047e-15  8.677e-16 -1.315e-19  1.074e-15  3.284e-20  2.098e-25  9.941e-24  1.682e-24  3.279e-25  5.000e-07  1.350e+00  5.699e-02  1.740e-13  1.497e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.331e-20 -2.407e-15  3.236e-20  1.047e-15  2.420e-15 -1.285e-17  1.074e-15  1.042e-17  3.463e-16  1.805e-14  8.531e-15  7.436e-16  5.000e-07  1.400e+00  4.249e-02 -4.313e-17  9.454e-01  1.000e+00  0.000e+00 
 1.000e+00 -9.175e-21 -1.750e-15  1.679e-20  1.047e-15  1.755e-15 -5.151e-18  1.074e-15  3.373e-18  5.884e-18  3.119e-16  1.124e-16  1.199e-17  5.000e-07  1.400e+00  4.512e-02  2.320e-14  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -4.151e-21 -1.442e-15  8.358e-21  1.047e-15  1.444e-15 -2.270e-18  1.074e-15  1.321e-18  1.902e-19  1.006e-17  3.000e-18  3.700e-19  5.000e-07  1.400e+00  4.729e-02  4.640e-14  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.057e-21 -1.255e-15  4.331e-21  1.047e-15  1.256e-15 -1.109e-18  1.074e-15  5.813e-19  9.317e-21  4.874e-19  1.257e-19  1.737e-20  5.000e-07  1.400e+00  4.925e-02  6.960e-14  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -6.112e-22 -1.029e-15  1.337e-21  1.047e-15  1.030e-15 -3.509e-19  1.074e-15  1.426e-19  5.118e-23  2.584e-21  5.352e-22  8.825e-23  5.000e-07  1.400e+00  5.283e-02  1.160e-13  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -1.710e-22 -8.676e-16  3.788e-22  1.047e-15  8.677e-16 -1.317e-19  1.074e-15  3.295e-20  2.144e-25  1.026e-23  1.735e-24  3.385e-25  5.000e-07  1.400e+00  5.699e-02  1.740e-13  1.497e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.339e-20 -2.407e-15  3.243e-20  1.046e-15  2.420e-15 -1.286e-17  1.074e-15  1.044e-17  3.497e-16  1.847e-14  8.728e-15  7.610e-16  5.000e-07  1.450e+00  4.249e-02 -4.414e-17  9.451e-01  1.000e+00  0.000e+00 
 1.000e+00 -9.205e-21 -1.750e-15  1.683e-20  1.046e-15  1.755e-15 -5.158e-18  1.074e-15  3.379e-18  5.953e-18  3.196e-16  1.151e-16  1.229e-17  5.000e-07  1.450e+00  4.512e-02  2.320e-14  1.050e+00  1.000e+00  4.000e-01 
