 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.230464e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235477e-09  1.961705e-05  3.695789e-11  9.230467e-01  5.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.323206e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.236682e-09  1.961359e-05  1.833547e-10  9.323225e-01  5.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.421155e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235961e-09  1.961712e-05  1.180421e-10  9.421166e-01  5.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.513897e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235460e-09  1.961156e-05  2.731470e-10  9.513924e-01  5.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.606640e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.166187e-09  1.960553e-05 -7.200534e-11  9.606633e-01  5.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.699383e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234224e-09  1.960519e-05 -1.969100e-10  9.699364e-01  5.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.792123e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.275545e-09  1.961141e-05  2.933498e-10  9.792152e-01  5.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.884866e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235834e-09  1.961090e-05  1.597730e-10  9.884882e-01  5.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.972403e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.232618e-09  1.960109e-05  5.852189e-13  9.972403e-01  5.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.005994e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.233405e-09  1.960568e-05  1.691598e-11  1.005994e+00  5.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.014748e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.178854e-09  1.960341e-05 -2.502601e-11  1.014748e+00  6.000000e+01 
